"id","WH_0_5","WH_5_9","WH_10_14","WH_15_29","WH_30_64","WH_65up"
"60650424112008",1.6,0.15,0.24,18,18,8.8
"60650424112009",1.6,0.18,0.24,18,18,6.4
"60650424112010",1.2,0.24,0.3,18,18,6.4
"60650424112011",0.4,0.12,0.09,9,9,1.6
"60650424121047",0,0,0.03,9,9,1.6
"60650424121048",1.2,0.03,0.03,8,8,7.2
"60650424121049",2.8,0.15,0.09,48,48,8
"60650424121050",0,0.03,0,2,2,3.2
"60650424121051",0,0,0,0,0,0
"60650424121052",3.2,0.21,0.63,58,58,26.4
"60650424121053",0,0.06,0.03,3,3,3.2
"60650424121054",0,0,0,0,0,0
"60650424121055",0,0,0,0,0,0
"60650424121056",1.2,0.03,0.18,9,9,1.6
"60650424121001",3.6,0.03,0.06,16,16,1.6
"60650424121002",3.6,0.18,0.18,12,12,15.2
"60650424121003",1.2,0.09,0.18,16,16,9.6
"60650424121004",0,0,0,0,0,0
"60650424121005",0,0,0,0,0,0
"60650424121006",0.8,0.03,0.09,6,6,1.6
"60650424121007",0,0,0,0,0,0.8
"60650424121008",1.2,0.03,0.03,1,1,0.8
"60650424121010",0,0,0,0,0,0
"60650424121011",0,0,0,0,0,0
"60650424121012",0,0,0,0,0,0
"60650424121009",0,0,0,0,0,0
"60650424121013",0,0,0,0,0,0
"60650424121014",0.4,0.03,0,0,0,1.6
"60650424121015",0,0,0,0,0,1.6
"60650424121016",0,0,0,0,0,0
"60650424121017",0,0,0,0,0,0
"60650424121018",0,0,0,0,0,0
"60650424121020",0.8,0.03,0,5,5,2.4
"60650424121021",0,0,0,0,0,0.8
"60650424121022",0,0,0,0,0,0
"60650424121023",0,0,0,0,0,0
"60650424121024",0,0,0,0,0,0
"60650424121025",0,0,0,0,0,0
"60650424121026",0,0,0,0,0,0
"60650424121027",0,0,0,0,0,0
"60650424121028",0,0,0,0,0,0
"60650424121029",0,0,0,0,0,0
"60650424121030",0,0,0,0,0,0
"60650424121031",0,0,0,0,0,0
"60650424121032",0,0,0,0,0,0
"60650424121033",0.4,0.12,0.03,7,7,5.6
"60650424121034",0,0,0,0,0,0
"60650424121035",0,0,0,0,0,0
"60650424121036",0,0,0,0,0,0
"60650424121037",0,0,0,0,0,0
"60650424121038",0,0.06,0.09,3,3,0
"60650424121039",0,0,0,0,0,0
"60650424121040",0,0,0,0,0,0
"60650424121041",0,0,0,0,0,0
"60650424121042",0,0,0,0,0,0
"60650424121043",0,0,0,0,0,0
"60650424121044",0.4,0.03,0,2,2,0.8
"60650424121045",0,0,0,2,2,0.8
"60650424121046",4,0.27,0.24,47,47,36.8
"60650424121000",0.8,0.3,0.15,40,40,23.2
"60650424121019",0,0,0,0,0,0
"60650424122000",0,0,0,0,0,1.6
"60650424122001",0,0,0.03,1,1,0.8
"60650424122002",0,0,0,0,0,0
"60650424122003",0,0,0,0,0,0
"60650424122004",0,0.03,0.03,7,7,0
"60650424122005",0,0,0,0,0,0
"60650424122006",0,0.03,0,3,3,0
"60650424122007",0,0,0,0,0,0
"60650424122008",0,0.06,0,0,0,0
"60650424122009",0.8,0,-0.03,15,15,5.6
"60650424122010",0.8,0.03,0.18,4,4,0.8
"60650424122011",3.2,0.3,0.3,42,42,13.6
"60650424122012",0,0.06,0.06,18,18,11.2
"60650424122013",0.8,0.09,0.12,12,12,0.8
"60650424122014",1.2,0.12,0.21,16,16,2.4
"60650424122015",0,0,0,0,0,0
"60650424122016",0,0,0,0,0,0
"60650424122017",2,0.15,0.3,35,35,7.2
"60650424122018",0.4,0.06,0.12,14,14,5.6
"60650424122019",2,0.06,0.18,17,17,3.2
"60650424122020",1.2,0.12,0.06,14,14,11.2
"60650424122021",0.4,0,-0.03,18,18,5.6
"60650424122022",4.8,0.36,0.63,48,48,33.6
"60650424122023",0.4,0.09,0.06,4,4,4.8
"60650424122024",0.4,-0.03,0.15,5,5,0.8
"60650424122025",1.2,0.12,0.15,5,5,1.6
"60650424122026",0,0.21,0.09,16,16,17.6
"60650424122027",1.2,0.06,0.09,6,6,4
"60650424122028",0.4,0.03,0.06,7,7,8
"60650424122029",1.6,0.09,0.3,31,31,7.2
"60650424122030",0.4,0.03,0.06,3,3,8.8
"60650424123013",0,0,0,0,0,0
"60650424123000",2.8,0.15,0.33,16,16,7.2
"60650424123001",0.4,0.03,0.03,9,9,0.8
"60650424123002",0,0,0,0,0,0
"60650424123003",0,0,0.03,2,2,5.6
"60650424123004",0,0.03,0.18,9,9,2.4
"60650424123005",0,0,0,4,4,11.2
"60650424123006",0,0,0,0,0,0
"60650424123007",0,0,0,0,0,0
"60650424123008",0,0,0,0,0,0
"60650424123009",0,0,0,0,0,0
"60650424123010",0,0,0.03,1,1,0
"60650424123011",0,0,0,0,0,0
"60650424123012",0,0,0,0,0,0
"60650424123014",0,0,0,0,0,0
"60650424123015",0,0,0,1,1,0
"60650424123016",0,0.09,0.18,14,14,10.4
"60650424123017",2.4,0.06,0.09,20,20,13.6
"60650424123018",0,0,0,1,1,1.6
"60650424123019",0,0,0,0,0,0
"60650424123020",1.2,0.06,0.06,4,4,0
"60650424123021",0,0,0,0,0,0
"60650424123022",0,0,0.03,2,2,0
"60650424123023",0,0,0,0,0,0
"60650424123024",0,0,0,0,0,0
"60650424123025",18.8,1.32,2.31,184,184,52
"60650424123026",1.6,0.24,0.27,28,28,4.8
"60650424123027",3.6,0.15,0.27,23,23,8
"60650424123028",4.4,0.21,0.21,27,27,13.6
"60650424123029",5.6,0.24,0.3,35,35,11.2
"60650424123030",2.4,0.33,0.51,28,28,7.2
"60650424123031",2,0.27,0.12,9,9,4
"60650424123032",0.8,0,0.03,5,5,5.6
"60650424123033",0,0.21,0.24,21,21,8.8
"60650424123034",1.2,0,0.06,9,9,4
"60650424123035",0,0,0,0,0,0
"60650424123036",0,0.06,0.06,4,4,4
"60650424123037",0,0.06,0.03,3,3,0
"60650424123038",0,0,0,0,0,0
"60650424123039",0,0,0,0,0,0
"60650424123040",1.2,0.27,0.12,21,21,8.8
"60650425051022",6,0.45,0.45,25,25,7.2
"60650425051023",6.4,0.36,0.27,34,34,7.2
"60650425051024",4.8,0.39,0.27,20,20,2.4
"60650425051025",3.6,0.27,0.39,30,30,7.2
"60650425051026",10,0.72,0.66,51,51,5.6
"60650425051027",0.8,0.12,0.06,7,7,0
"60650425051028",0,0,0,0,0,0
"60650425051029",0,0,0,0,0,0
"60650425051030",0,0,0,0,0,0
"60650425051031",0,0,0,0,0,0
"60650425051032",0,0,0,0,0,0
"60650425051033",0,0,0,0,0,0
"60650425051034",0,0,0,0,0,0
"60650425051035",1.6,0.03,0.06,7,7,0
"60650425051036",0,0,0,0,0,0
"60650425051037",0,0,0,0,0,0
"60650425051038",0.4,0,0.03,0.2,0.2,0
"60650425051039",0,0,0,0,0,0
"60650425051040",0,0,0,0,0,0
"60650425051041",0,0,0,0,0,0
"60650425051042",0,0,0,0,0,0
"60650425051000",0,0,0,0,0,0
"60650425051001",0,0,0,0,0,0
"60650425051002",0,0,0,0,0,0
"60650425051003",0,0,0,0,0,0
"60650425051004",0,0,0,0,0,0
"60650425051005",0,0,0,0,0,0
"60650425051006",0,0,0,0,0,0
"60650425051007",0,0,0,0,0,0
"60650425051009",0,0,0,0,0,0
"60650425051010",0,0,0,0,0,0
"60650425051011",0,0,0,0,0,0
"60650425051012",24,2.13,1.62,111,111,13.6
"60650425051013",1.2,0.06,0.09,6,6,1.6
"60650425051015",0,0,0,0,0,0
"60650425051016",0,0,0,0,0,0
"60650425051017",0,0,0,0,0,0
"60650425051018",0,0,0,0,0,0
"60650425051019",0,0,0,4,4,1.6
"60650425051020",8,0.48,0.6,40,40,3.2
"60650425051021",3.2,0.27,0.21,14,14,2.4
"60650425051008",0,0,0,0,0,0
"60650425051014",0,0,0,0,0,0
"60650425052000",13.6,1.29,1.41,115,115,17.6
"60650425052001",4.8,0.27,0.27,32,32,3.2
"60650425052002",3.6,0.42,0.18,18,18,1.6
"60650425052003",1.2,0.03,0.06,9,9,7.2
"60650425052004",2.8,0.12,0.12,15,15,1.6
"60650425052005",6,0.45,0.33,43,43,6.4
"60650425052006",4.8,0.51,0.33,19,19,4.8
"60650425052007",9.6,0.84,0.63,42,42,3.2
"60650425052008",7.6,0.96,0.36,49,49,18.4
"60650425052009",4.8,0.57,0.72,32,32,4.8
"60650425052010",4.8,0.36,0.24,35,35,4
"60650425052011",4,0.45,0.63,25,25,0.8
"60650425052012",4.8,0.21,0.21,20,20,0.8
"60650425052013",0.8,0.18,0.3,12,12,0.8
"60650425052015",2.8,0.42,0.42,30,30,3.2
"60650425052014",4.4,0.36,0.21,27,27,5.6
"60650425061001",1.6,0.12,0.06,15,15,0.8
"60650425061003",21.2,1.65,1.05,203,203,4.8
"60650425061005",10.4,0.39,0.39,34,34,2.4
"60650425061008",2,0.12,0.03,7,7,0.8
"60650425061010",2,0.21,0.24,17,17,0.8
"60650425061011",2.8,0.12,0.15,11,11,4
"60650425061012",2.8,0.12,0.3,17,17,2.4
"60650425061017",1.6,0.12,0.12,16,16,4
"60650425061018",3.2,0.27,0.06,5,5,2.4
"60650425061020",2,0.12,0.15,18,18,2.4
"60650425061021",0,0,0,0,0,0
"60650425061025",2,0.36,0.27,23,23,4.8
"60650425061026",0.8,0.27,0.21,24,24,4
"60650425061028",0.4,0.12,0.06,14,14,2.4
"60650425061029",20.4,0.99,0.48,122,122,9.6
"60650425061030",0.4,0.09,0.03,4,4,0
"60650425061013",2.8,0.24,0.27,19,19,6.4
"60650425061014",1.6,0.06,0.03,4,4,0.8
"60650425061000",1.6,0.21,0.03,17,17,2.4
"60650425061002",6.8,0.24,0.36,36,36,2.4
"60650425061004",0.4,0.21,0.12,17,17,2.4
"60650425061023",2,0.27,0.21,10,10,1.6
"60650425061006",0.8,0.03,0.03,2,2,0.8
"60650425061007",4,0.42,0.24,18,18,4
"60650425061009",1.6,0.12,0.15,7,7,0
"60650425061015",3.2,0.39,0.21,12,12,1.6
"60650425061016",0.8,0.03,0.03,8,8,0
"60650425061019",1.6,0.21,0.09,14,14,0
"60650425061022",2.4,0.03,0.06,9,9,0
"60650425061024",30,2.31,1.98,187,187,12
"60650425061027",3.6,0.18,0.12,19,19,1.6
"60650425061031",7.2,0.6,0.48,25,25,0.8
"60650425061032",3.2,0.21,0.21,10,10,4
"60650425061033",1.6,0.12,0.15,7,7,0.8
"60650425061035",2.4,0.09,0.09,11,11,1.6
"60650425061034",0.4,0,0.09,5,5,2.4
"60650425062026",4.4,0.39,0.54,44,44,12.8
"60650425062027",6.8,0.78,0.99,50,50,6.4
"60650425062028",7.2,0.6,0.39,51,51,1.6
"60650425062029",4.4,0.33,0.63,35,35,6.4
"60650425062031",3.6,0.45,0.15,37,37,3.2
"60650425062032",4.8,0.51,0.39,50,50,8
"60650425062019",3.6,0.3,0.27,20,20,5.6
"60650425062013",0.8,0.09,0.06,11,11,6.4
"60650425062014",3.6,0.27,0.45,48,48,13.6
"60650425062000",0,0,0,0,0,0
"60650425062002",0,0,0,0,0,0
"60650425062003",0,0,0,0,0,0
"60650425062004",0,0,0,0,0,0
"60650425062005",0,0,0,0,0,0
"60650425062009",2,0.12,0.06,3,3,0
"60650425062010",0,0,0,0,0,0
"60650425062012",1.6,0.15,0.33,12,12,1.6
"60650425062015",2.8,0.18,0.27,32,32,2.4
"60650425062016",2.4,0.45,0.36,28,28,6.4
"60650425062017",34,2.28,2.43,354,354,38.4
"60650425062018",9.6,0.3,0.81,46,46,8.8
"60650425062020",6,0.33,0.39,51,51,12.8
"60650425062021",0,0.12,0.03,5,5,3.2
"60650425062022",12.8,1.02,0.54,87,87,18.4
"60650425062023",0,0,0,0,0,0
"60650425062025",4,0.33,0.69,43,43,16.8
"60650425062001",0,0,0,0,0,0
"60650425062006",46.8,2.61,3.27,294,294,12.8
"60650425062007",34.4,2.43,1.56,352,352,12.8
"60650425062008",0,0,0,0,0,0
"60650425062011",3.6,0.18,0.15,24,24,4
"60650425062024",2,0.12,0.06,25,25,1.6
"60650425062030",16.4,0.99,0.51,90,90,1.6
"60650425062033",2.8,0.33,0.18,34,34,5.6
"60650425071000",0.4,0.06,0.15,5,5,0.8
"60650425071002",0,0.06,0.06,6,6,0
"60650425071003",0,0,0,0,0,0
"60650425071004",0,0,0,2,2,1.6
"60650425071005",2.4,0.3,0.3,21,21,6.4
"60650425071006",2.8,0.36,0.45,26,26,9.6
"60650425071007",13.6,0.96,1.8,148,148,32.8
"60650425071008",6,0.45,0.48,55,55,8.8
"60650425071010",4,0.21,0.33,32,32,5.6
"60650425071011",5.6,0.48,0.6,42,42,4.8
"60650425071012",0,0,0,0,0,0
"60650425071013",0.8,-0.03,0.18,2,2,0.8
"60650425071014",0,0,0,1,1,0
"60650425071015",0,0,0,0,0,0
"60650425071016",8.4,0.78,0.81,63,63,10.4
"60650425071017",2,0.12,0.21,14,14,5.6
"60650425071018",2,0.18,0.21,24,24,6.4
"60650425071019",0,0,0,0,0,0
"60650425071020",1.6,0.3,0.57,34,34,8.8
"60650425071021",13.2,0.93,1.11,102,102,22.4
"60650425071022",0.8,0.15,0.09,19,19,4
"60650425071023",6.8,0.51,0.78,52,52,9.6
"60650425071024",0.4,-0.03,0,10,10,0
"60650425071026",4,0.3,0.3,28,28,5.6
"60650425071027",4,0.27,0.12,34,34,4.8
"60650425071009",2.4,0.3,0.39,23,23,6.4
"60650425071001",3.6,0.27,0.42,25,25,4.8
"60650425071025",2,0.3,0.21,23,23,4
"60650425072004",1.2,0.21,0.18,20,20,1.6
"60650425072005",2,0.12,0.15,21,21,5.6
"60650425072002",7.6,0.72,0.93,58,58,14.4
"60650425072000",7.6,0.66,0.21,43,43,12.8
"60650425072001",5.6,0.36,0.63,63,63,17.6
"60650425072003",1.6,0.06,0.03,7,7,2.4
"60650425072006",11.6,0.75,0.63,87,87,13.6
"60650425072007",2.4,0.48,0.45,24,24,12
"60650425072008",0,0.09,0.09,9,9,7.2
"60650425072009",1.2,0.21,0.39,11,11,8.8
"60650425081000",13.6,0.54,0.66,85,85,6.4
"60650425081006",4,0.18,0.36,39,39,3.2
"60650425081001",34.8,2.61,3.18,245,245,21.6
"60650425081002",12.4,0.54,0.54,48,48,0
"60650425081003",6,0.48,0.54,27,27,1.6
"60650425081004",2.8,0.18,0.21,8,8,0
"60650425081005",17.6,1.26,1.26,92,92,4
"60650425082003",17.6,1.08,1.41,128,128,6.4
"60650425082000",7.2,0.45,0.6,56,56,3.2
"60650425082001",12.4,0.69,1.47,87,87,12
"60650425082002",4.8,0.33,0.45,23,23,0.8
"60650425082004",2,0.18,0.45,20,20,3.2
"60650425082005",11.2,0.96,0.51,79,79,7.2
"60650425083000",13.6,1.11,0.84,76,76,13.6
"60650425083001",34,2.52,2.22,237,237,33.6
"60650425083002",6,0.45,0.54,43,43,6.4
"60650425083003",9.2,0.78,1.35,77,77,4
"60650425083004",5.2,0.48,0.63,48,48,7.2
"60650425083005",2.4,0.15,0.15,12,12,4
"60650425083006",0,0,0,0,0,0
"60650425083007",8.4,0.72,0.48,63,63,19.2
"60650425091000",0.8,0.03,0.18,11,11,1.6
"60650425091001",3.2,0.3,0.3,31,31,6.4
"60650425091002",4,0.36,0.48,36,36,4
"60650425091003",4,0.24,0.27,21,21,6.4
"60650425091004",2.8,0.24,0.3,62,62,15.2
"60650425091005",15.6,1.17,1.35,104,104,26.4
"60650425091006",9.6,0.72,1.23,77,77,9.6
"60650425091007",3.6,0.33,0.45,29,29,3.2
"60650425091008",1.2,0.15,0.24,8,8,11.2
"60650425091009",0.4,0.18,0.21,13,13,3.2
"60650425091010",4.8,0.18,0.27,30,30,5.6
"60650425091011",2,0.21,0.15,24,24,8
"60650425091012",0.4,0.09,0.15,9,9,0.8
"60650425092000",14.8,0.99,1.35,99,99,13.6
"60650425092001",3.6,0.21,0.27,21,21,16.8
"60650425092002",0.8,0.09,0.06,14,14,8.8
"60650425092003",14.4,1.05,0.78,96,96,24
"60650425092004",2.4,0.06,0.12,8,8,5.6
"60650425092005",0.4,0,0,6,6,9.6
"60650425092006",2.4,0.15,0.18,37,37,8
"60650425092007",4,0.36,0.27,31,31,8.8
"60650425092008",3.2,0.36,0.48,24,24,4.8
"60650425092009",7.2,0.3,0.48,57,57,26.4
"60650425101000",6.4,0.48,0.57,49,49,8.8
"60650425101001",2.4,0.21,0.09,11,11,4
"60650425101002",0.4,0.09,0.03,2,2,4
"60650425101003",10.8,0.84,0.93,95,95,14.4
"60650425101011",1.2,0.12,0.09,11,11,0.8
"60650425101012",4.8,0.27,0.27,28,28,4
"60650425101013",1.6,0.18,0.3,15,15,2.4
"60650425101014",2.8,0.24,0.12,17,17,2.4
"60650425101015",1.6,0.12,0.36,9,9,2.4
"60650425101016",3.6,0.39,0.36,27,27,1.6
"60650425101004",0.4,0.09,0.09,22,22,3.2
"60650425101005",5.2,0.15,0.6,45,45,4.8
"60650425101006",4.4,0.42,0.6,32,32,4
"60650425101007",0,0,0,0,0,0
"60650425101008",4.4,0.33,0.66,36,36,4
"60650425101009",0,0.09,0.09,13,13,7.2
"60650425101010",1.6,0.24,0.18,13,13,0.8
"60650425102000",9.2,0.81,0.99,81,81,15.2
"60650425102001",7.6,0.48,0.51,34,34,8
"60650425102002",4,0.54,0.48,37,37,5.6
"60650425102003",4.4,0.42,0.39,21,21,1.6
"60650425102004",15.6,0.99,0.6,90,90,15.2
"60650425102005",12.8,1.26,1.47,123,123,27.2
"60650425102006",5.6,0.57,0.63,19,19,3.2
"60650425102007",10.4,0.66,1.38,83,83,17.6
"60650425102008",2.8,0.36,0.36,38,38,7.2
"60650425103003",9.6,0.66,0.6,64,64,8
"60650425103000",5.6,0.66,0.57,50,50,10.4
"60650425103001",3.6,0.09,0.12,12,12,2.4
"60650425103002",4.8,0.54,0.6,56,56,5.6
"60650425103004",12.8,1.38,1.59,114,114,12.8
"60650425103005",6.4,0.45,0.36,51,51,2.4
"60650425103006",0.8,0.12,0,13,13,4.8
"60650425103007",2.4,0.15,0.15,12,12,2.4
"60650425103008",2.8,0.36,0.42,41,41,6.4
"60650425103009",6.4,0.27,0.63,33,33,6.4
"60650425103010",2.4,0.6,0.51,45,45,4
"60650425111008",5.6,0.39,0.42,38,38,7.2
"60650425111009",0,0,0,0,0,0
"60650425111010",0,0,0,0,0,0
"60650425111011",0,0,0,0,0,0
"60650425111000",4.8,0.66,0.36,34,34,8.8
"60650425111001",11.6,0.51,0.87,90,90,9.6
"60650425111002",1.6,0.03,0.24,27,27,8
"60650425111004",9.6,0.72,0.75,47,47,16.8
"60650425111005",34,1.89,1.17,207,207,15.2
"60650425111006",2,0.36,0.45,25,25,5.6
"60650425111007",6.8,0.45,0.42,48,48,9.6
"60650425111003",13.6,0.84,0.84,92,92,22.4
"60650425112000",1.6,0.06,0.06,21,21,4
"60650425112001",4.4,0.09,0.18,15,15,7.2
"60650425112002",6.4,0.27,0.45,52,52,4
"60650425112003",10.8,0.84,1.05,74,74,10.4
"60650425112004",3.2,0.21,0.33,22,22,5.6
"60650425112005",1.6,0.03,0.15,5,5,0.8
"60650425112006",2.4,0.24,0.18,23,23,4.8
"60650425112007",0.8,0.06,0.21,8,8,4
"60650425112008",1.6,0.06,0.09,2,2,1.6
"60650425112009",1.6,0,0.03,10,10,2.4
"60650425112010",3.6,0.24,0.33,17,17,0
"60650425112011",2.8,0.39,0.21,23,23,3.2
"60650425112012",2.4,0.18,0.21,14,14,3.2
"60650425112013",10,0.51,0.63,73,73,13.6
"60650425121000",0,0,0,0,0,0
"60650425121001",7.2,0.57,0.57,43,43,6.4
"60650425121002",7.2,0.45,0.57,43,43,5.6
"60650425121003",7.6,0.36,0.48,42,42,8
"60650425121004",6,0.24,0.3,36,36,2.4
"60650425121005",3.2,0.3,0.42,33,33,1.6
"60650425121006",4.4,0.27,0.39,30,30,4
"60650425121007",8.4,0.96,0.81,72,72,13.6
"60650425121008",3.6,0.57,0.39,20,20,1.6
"60650425121009",2.8,0.33,0.24,31,31,6.4
"60650425121010",4.4,0.42,0.78,47,47,7.2
"60650425122005",0,0,0,0,0,0
"60650425122006",0,0,0,0,0,0
"60650425122000",3.2,0.45,0.57,33,33,8
"60650425122001",2.8,0.15,0.33,16,16,3.2
"60650425122002",58.4,3,2.34,292,292,20.8
"60650425122003",5.2,0.36,0.48,50,50,6.4
"60650425122004",3.6,0.27,0.09,24,24,7.2
"60650425131000",2.4,0.36,0.3,39,39,3.2
"60650425131001",1.6,0.15,0.33,36,36,4.8
"60650425131002",2.8,0.54,0.27,41,41,10.4
"60650425131003",1.2,0.09,0.15,17,17,2.4
"60650425131004",1.2,0.09,0.12,5,5,3.2
"60650425131005",3.2,0.3,0.15,28,28,11.2
"60650425131006",4,0.42,0.33,30,30,8.8
"60650425131007",8.8,0.42,0.51,65,65,16
"60650425131008",0.8,0.12,0.3,14,14,6.4
"60650425131009",2.8,0.18,0.06,20,20,1.6
"60650425132000",2.4,0.18,0.18,26,26,8
"60650425132001",0.4,0.24,0.15,14,14,1.6
"60650425132002",0.4,0.03,0.09,16,16,1.6
"60650425132003",3.2,0.18,0.21,18,18,3.2
"60650425132004",2.4,0.12,0.27,19,19,4.8
"60650425132005",1.2,0.18,0.21,17,17,5.6
"60650425132006",2,0.12,0.03,8,8,3.2
"60650425132007",6.8,0.36,0.6,45,45,12
"60650425132008",2.8,0.15,0.21,19,19,1.6
"60650425132009",1.6,0.12,0.12,11,11,2.4
"60650425132010",1.6,0.06,0.21,19,19,2.4
"60650425132011",0.8,0.15,0.36,11,11,4
"60650425133000",0,0,0,0,0,0
"60650425133001",0,0,0,0,0,0
"60650425133002",0,0.06,0.09,0,0,0
"60650425133003",0,0,0,0,0,0
"60650425133004",31.6,1.92,2.22,212,212,50.4
"60650425133005",3.6,0.39,0.75,37,37,6.4
"60650425133007",1.2,0.21,0.39,19,19,7.2
"60650425133006",0.4,0.03,0.03,15,15,8.8
"60650425141002",10,0.72,0.75,50,50,12.8
"60650425141003",10,0.81,0.87,86,86,13.6
"60650425141004",4,0.39,0.27,10,10,0.8
"60650425141005",6.4,0.36,0.45,43,43,10.4
"60650425141006",0.4,0.3,0.03,7,7,0.8
"60650425141000",62.4,4.5,3.6,340,340,45.6
"60650425141001",0.8,0.12,0.18,2,2,4.8
"60650425142000",13.2,1.11,0.87,97,97,18.4
"60650425142001",6.4,0.33,0.54,49,49,5.6
"60650425142002",5.2,0.39,0.42,26,26,7.2
"60650425142003",5.6,0.24,0.27,39,39,8.8
"60650425142004",2.8,0.24,0.27,13,13,4
"60650425142005",3.6,0.18,0.36,22,22,4.8
"60650425142006",0.8,0.09,0.18,14,14,2.4
"60650425151003",0.4,0,0,4,4,0
"60650425151000",11.6,0.54,0.39,38,38,1.6
"60650425151001",8,0.3,0.36,30,30,0.8
"60650425151002",4.8,0.42,0.27,39,39,4
"60650425151004",0,0,0,2,2,0.8
"60650425151005",5.6,0.36,0.24,18,18,0
"60650425151006",8.4,0.51,0.6,25,25,1.6
"60650425151007",17.2,0.96,0.84,88,88,7.2
"60650425151008",33.2,2.37,2.04,165,165,13.6
"60650425151009",36,2.64,2.58,172,172,17.6
"60650425151010",0.8,0.15,0.24,10,10,0.8
"60650425151011",0,0.09,0.18,5,5,0.8
"60650425152000",25.2,1.8,1.68,134,134,21.6
"60650425152001",19.6,1.5,1.29,142,142,15.2
"60650425152002",7.2,0.54,0.48,53,53,71.2
"60650425152003",34,2.37,2.1,135,135,11.2
"60650425152004",0.8,0.36,0.6,48,48,7.2
"60650425161000",6,0.36,0.36,43,43,15.2
"60650425161001",2.8,0.45,0.33,26,26,6.4
"60650425161002",52.4,3.87,3.72,236,236,16
"60650425161003",0,0,0,0,0,0
"60650425161004",0.4,0.15,0.03,8,8,4.8
"60650425161005",2.8,0.21,0.15,23,23,15.2
"60650425161006",5.6,0.36,0.39,31,31,14.4
"60650425161007",5.6,0.54,0.75,42,42,13.6
"60650425161008",4.8,0.66,0.45,60,60,19.2
"60650425161009",4.8,0.39,0.63,38,38,7.2
"60650425161010",3.2,0.24,0.24,17,17,7.2
"60650425161011",6,0.39,0.36,38,38,4
"60650425162000",18.8,1.86,2.07,139,139,18.4
"60650425162001",10.8,0.78,0.69,71,71,21.6
"60650425162002",4.8,0.3,0.33,28,28,5.6
"60650425162003",8.4,0.54,0.54,53,53,7.2
"60650425162004",18.4,1.05,0.9,94,94,3.2
"60650425162005",5.2,0.24,0.36,30,30,4.8
"60650425162006",7.6,0.66,0.81,56,56,9.6
"60650425162007",5.6,0.39,0.54,28,28,4
"60650425162008",5.6,0.66,0.45,38,38,6.4
"60650425162009",2.8,0.42,0.36,31,31,9.6
"60650425162010",2.8,0.15,0.03,12,12,2.4
"60650425171000",4.8,0.06,0.42,35,35,2.4
"60650425171001",6.4,0.3,0.57,31,31,8.8
"60650425171002",2,0.24,0.12,4,4,4.8
"60650425171003",6,0.33,0.27,52,52,3.2
"60650425171004",4,0.36,0.33,27,27,4.8
"60650425171005",4.8,0.39,0.45,50,50,8
"60650425171006",4.4,0.36,0.69,45,45,4
"60650425171007",6.8,0.81,0.78,60,60,15.2
"60650425171008",5.2,0.54,0.93,42,42,8.8
"60650425172008",1.2,0.21,0.21,17,17,3.2
"60650425172000",23.6,1.59,1.68,151,151,34.4
"60650425172001",10.4,1.02,1.47,109,109,16
"60650425172002",8,0.48,0.6,48,48,5.6
"60650425172003",1.6,0.12,0.27,23,23,4.8
"60650425172004",2.4,0.15,0.06,10,10,4
"60650425172005",7.2,0.75,0.54,49,49,8
"60650425172006",3.2,0.51,0.54,41,41,4
"60650425172007",3.2,0.36,0.36,18,18,2.4
"60650425181000",10,1.26,1.23,91,91,16
"60650425181001",6,0.24,0.54,46,46,8
"60650425181002",2.4,0.09,0.09,6,6,2.4
"60650425181003",3.2,0.18,0.09,14,14,10.4
"60650425181004",2,0.09,0.15,29,29,6.4
"60650425181005",3.2,0.33,0.27,41,41,8.8
"60650425181006",2.8,0.09,0.24,18,18,4.8
"60650425181007",6.8,0.24,0.45,55,55,12
"60650425181008",0.8,0.18,0.12,9,9,3.2
"60650425181009",1.6,0.09,0.24,18,18,1.6
"60650425181010",0,0,0,0,0,0
"60650425182000",61.6,5.04,4.23,456,456,32
"60650425182001",3.2,0.45,0.12,33,33,3.2
"60650425182002",6,0.24,0.54,31,31,4
"60650425182003",3.2,0.06,0.12,28,28,4.8
"60650425182004",14,0.87,0.93,76,76,7.2
"60650425182005",0.8,0.39,0.06,16,16,5.6
"60650425182006",3.6,0.15,0.18,26,26,2.4
"60650425182007",0.4,0.12,0.24,15,15,3.2
"60650425182008",2.8,0.06,0.09,11,11,0.8
"60650425182009",0,0,0,0,0,0
"60650425182010",0,0,0,0,0,0
"60650425191000",0,0,0,0,0,0
"60650425191001",0,0,0,0,0,0
"60650425191002",0,0,0,0,0,0
"60650425191003",0,0,0,0,0,0
"60650425191004",2,0.15,0.21,13,13,1.6
"60650425191005",3.6,0.27,0.3,32,32,5.6
"60650425191006",6,0.3,0.54,23,23,7.2
"60650425191007",0,0,0,0,0,0
"60650425191008",2.4,0.33,0.33,30,30,5.6
"60650425191009",1.2,0.03,0.09,6,6,0
"60650425191010",2.8,0.12,0.09,14,14,3.2
"60650425191011",4,0.24,0.33,21,21,1.6
"60650425191012",0,0,0,0,0,0
"60650425191013",30.4,1.41,1.5,178,178,33.6
"60650425191014",6,0.24,0.18,37,37,5.6
"60650425191015",9.2,0.48,0.48,48,48,9.6
"60650425201000",11.2,0.6,0.51,55,55,2.4
"60650425201001",1.2,0.09,0.15,15,15,4
"60650425201002",3.6,0.24,0.6,35,35,8.8
"60650425201003",9.2,1.02,1.14,55,55,10.4
"60650425201004",4,0.69,0.48,51,51,180
