Region,Calendar Year,Vehicle Category,Model Year,Speed,Fuel,VMT,NOx_RUNEX,PM2.5_RUNEX,PM10_RUNEX,CO2_RUNEX,CH4_RUNEX,N2O_RUNEX,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,SOx_RUNEX
Riverside (SC),2016,HHDT,1981,20,DSL,43.23437052,25.91940456,1.886753884,1.972064522,3375.040609,0.143595866,0.530509383,3.091579609,3.51952805,14.95350966,0.03188571
Riverside (SC),2016,HHDT,1981,25,DSL,32.02935958,23.86108436,0.824127119,0.861390491,3790.429612,0.050863925,0.59580275,1.095086361,1.246672463,6.340265962,0.0358101
Riverside (SC),2016,HHDT,1981,30,DSL,50.61885602,21.98619336,1.047192476,1.094541873,3130.579565,0.063206705,0.492083512,1.360823022,1.549193423,7.707982532,0.029576163
Riverside (SC),2016,HHDT,1981,35,DSL,91.16178607,20.88755028,0.70364888,0.73546476,3326.875708,0.040566726,0.522938532,0.873390483,0.994288581,4.807777004,0.031430672
Riverside (SC),2016,HHDT,1981,40,DSL,75.88530148,19.84581567,0.76336766,0.797883758,2997.638166,0.042948688,0.471186975,0.924673478,1.052670367,4.87591524,0.028320199
Riverside (SC),2016,HHDT,1981,45,DSL,72.76069389,19.16227857,0.815461044,0.852332573,2727.197484,0.045012986,0.428677466,0.969117243,1.103266211,4.830301421,0.02576521
Riverside (SC),2016,HHDT,1981,50,DSL,80.19925434,18.55809977,1.154875419,1.207093761,2041.447166,0.063625442,0.320887066,1.369838328,1.559456663,6.365379073,0.019286581
Riverside (SC),2016,HHDT,1981,55,DSL,94.0625486,18.47903108,1.289111156,1.347399042,1736.014898,0.071368954,0.272877367,1.536554015,1.749249782,6.603754799,0.016401008
Riverside (SC),2016,HHDT,1981,60,DSL,138.9006208,18.67028274,1.279360908,1.337207931,1734.543437,0.071323075,0.272646073,1.535566243,1.748125278,6.341283939,0.016387106
Riverside (SC),2016,HHDT,1981,65,DSL,168.7714115,18.75288295,1.279360908,1.337207931,1734.543437,0.071323075,0.272646073,1.535566243,1.748125278,6.341283939,0.016387106
Riverside (SC),2016,HHDT,1981,70,DSL,42.66140215,18.79752314,1.279360908,1.337207931,1734.543437,0.071323075,0.272646073,1.535566243,1.748125278,6.341283939,0.016387106
Riverside (SC),2016,HHDT,1981,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1981,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1981,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1981,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1982,5,DSL,11.87869218,46.032869,0.423476432,0.442624157,8449.670259,0.056347088,1.328170496,1.213137359,1.381064538,2.146174547,0.079828295
Riverside (SC),2016,HHDT,1982,10,DSL,26.36817854,40.69903675,0.104486082,0.109210479,8001.609309,0.005444318,1.257741554,0.117214677,0.133439988,0.288077249,0.075595237
Riverside (SC),2016,HHDT,1982,15,DSL,12.84420759,31.99937255,0.246103135,0.257230827,6351.244136,0.022903859,0.998327132,0.493113794,0.561372518,1.460480018,0.060003405
Riverside (SC),2016,HHDT,1982,20,DSL,45.72452448,25.81348672,2.042423206,2.13477252,3185.509014,0.155516132,0.500717656,3.34821967,3.811693224,16.19112904,0.03009511
Riverside (SC),2016,HHDT,1982,25,DSL,28.24561315,23.79321064,0.84518137,0.883396721,3705.515998,0.052193767,0.582455513,1.1237175,1.279266835,6.504320275,0.035007878
Riverside (SC),2016,HHDT,1982,30,DSL,45.6757047,21.9153195,1.050650469,1.098156221,3052.466103,0.063387806,0.479805163,1.364722087,1.553632211,7.729048692,0.028838186
Riverside (SC),2016,HHDT,1982,35,DSL,80.55211757,20.82680228,0.720281248,0.75284917,3251.052182,0.041544909,0.511020129,0.894450501,1.018263809,4.922486419,0.030714329
Riverside (SC),2016,HHDT,1982,40,DSL,67.7623143,19.78424776,0.773642018,0.808622677,2924.559379,0.043524456,0.459700008,0.93706961,1.06678242,4.940387609,0.027629787
Riverside (SC),2016,HHDT,1982,45,DSL,65.62083683,19.10109058,0.818569513,0.855581594,2659.420965,0.045165657,0.418023941,0.9724042,1.107008162,4.846035047,0.025124891
Riverside (SC),2016,HHDT,1982,50,DSL,75.11664778,18.50562831,1.117204927,1.167719976,2013.827586,0.061472883,0.316545652,1.323494304,1.506697519,6.149854272,0.019025644
Riverside (SC),2016,HHDT,1982,55,DSL,89.61007176,18.43832185,1.226343709,1.28179353,1740.324768,0.067793605,0.273554818,1.459577722,1.661618131,6.272928442,0.016441725
Riverside (SC),2016,HHDT,1982,60,DSL,132.3257213,18.62915218,1.217068205,1.272098628,1738.849654,0.067750024,0.273322951,1.458639434,1.660549962,6.023606508,0.016427789
Riverside (SC),2016,HHDT,1982,65,DSL,160.7825699,18.71157043,1.217068205,1.272098628,1738.849654,0.067750024,0.273322951,1.458639434,1.660549962,6.023606508,0.016427789
Riverside (SC),2016,HHDT,1982,70,DSL,40.64201284,18.75611227,1.217068205,1.272098628,1738.849654,0.067750024,0.273322951,1.458639434,1.660549962,6.023606508,0.016427789
Riverside (SC),2016,HHDT,1982,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1982,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1982,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1982,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1983,5,DSL,0.557637499,43.45891075,4.209122934,4.399440795,4056.127073,0.673933129,0.637566691,14.50959547,16.51806995,25.02646637,0.038320277
Riverside (SC),2016,HHDT,1983,10,DSL,0.14574355,38.25832718,3.694011531,3.861038341,3682.980815,0.545098059,0.578913296,11.73581174,13.36032832,23.39790373,0.034794977
Riverside (SC),2016,HHDT,1983,15,DSL,0.501452249,30.34418206,2.835018513,2.96320547,3024.046509,0.329263789,0.475337999,7.08895909,8.070240303,20.35751786,0.028569692
Riverside (SC),2016,HHDT,1983,20,DSL,5.519795925,25.4334088,2.571030264,2.687280844,2480.709702,0.196614579,0.389933019,4.233057959,4.819014261,20.45745267,0.023436515
Riverside (SC),2016,HHDT,1983,25,DSL,6.801386043,23.01073361,1.924730842,2.01175863,2225.885196,0.12189389,0.349878156,2.62434202,2.987613621,15.14370375,0.02102906
Riverside (SC),2016,HHDT,1983,30,DSL,15.28449844,21.41591243,1.742438976,1.821224334,2083.72155,0.106535852,0.32753201,2.293687674,2.611188818,12.9702755,0.019685968
Riverside (SC),2016,HHDT,1983,35,DSL,20.05641452,20.15547872,1.588543332,1.660370213,1965.397625,0.09383322,0.308933137,2.020203486,2.299847889,11.08583313,0.018568102
Riverside (SC),2016,HHDT,1983,40,DSL,19.79652149,19.24400084,1.463043912,1.529196266,1870.726347,0.083785993,0.29405213,1.803889457,2.053590833,9.490376632,0.017673695
Riverside (SC),2016,HHDT,1983,45,DSL,21.81951529,18.66780216,1.365940715,1.427702493,1799.520633,0.076394173,0.282859584,1.644745587,1.872417651,8.183906009,0.017000979
Riverside (SC),2016,HHDT,1983,50,DSL,36.24507188,18.38832104,1.297233741,1.355888894,1751.593416,0.071657758,0.275326093,1.542771875,1.756328342,7.16642126,0.016548186
Riverside (SC),2016,HHDT,1983,55,DSL,49.11155412,18.46126816,1.256922989,1.313755469,1731.468536,0.069576749,0.272162742,1.497968321,1.705322907,6.437922386,0.016358056
Riverside (SC),2016,HHDT,1983,60,DSL,72.52222544,18.65233599,1.247416197,1.303818822,1730.000929,0.069532021,0.271932054,1.497005354,1.704226642,6.182042652,0.016344191
Riverside (SC),2016,HHDT,1983,65,DSL,88.11824081,18.7348568,1.247416197,1.303818822,1730.000929,0.069532021,0.271932054,1.497005354,1.704226642,6.182042652,0.016344191
Riverside (SC),2016,HHDT,1983,70,DSL,22.27419724,18.77945407,1.247416197,1.303818822,1730.000929,0.069532021,0.271932054,1.497005354,1.704226642,6.182042652,0.016344191
Riverside (SC),2016,HHDT,1983,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1983,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1983,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1983,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,HHDT,1984,5,DSL,1.972398261,43.47038914,4.346256882,4.542775332,4055.533856,0.694913554,0.637473446,14.96129825,17.03229918,25.80557316,0.038314673
Riverside (SC),2016,HHDT,1984,10,DSL,0.515503935,38.268432,3.814363061,3.986831633,3682.442171,0.562067678,0.578828628,12.10116299,13.7762529,24.12631123,0.034789888
Riverside (SC),2016,HHDT,1984,15,DSL,1.773667563,30.35219659,2.927383902,3.059747212,3023.604236,0.339514204,0.47526848,7.309647703,8.32147749,20.99127415,0.028565514
Riverside (SC),2016,HHDT,1984,20,DSL,61.49882821,25.43519071,2.637741205,2.757008158,2480.483697,0.201285453,0.389897494,4.333620602,4.933497175,20.94345015,0.02343438
Riverside (SC),2016,HHDT,1984,25,DSL,24.05692233,23.01681122,1.987438903,2.077302071,2225.559656,0.125688607,0.349826985,2.706041236,3.08062196,15.61514715,0.021025984
Riverside (SC),2016,HHDT,1984,30,DSL,54.0622146,21.42156882,1.799207937,1.880560136,2084.238027,0.109852453,0.327613193,2.365093186,2.692478558,13.37405722,0.019690847
Riverside (SC),2016,HHDT,1984,35,DSL,70.94077638,20.1608022,1.640298347,1.714465359,1966.663548,0.096754371,0.309132122,2.083095076,2.371445176,11.43094969,0.018580062
Riverside (SC),2016,HHDT,1984,40,DSL,70.02151868,19.24908358,1.510710134,1.579017743,1872.676564,0.086394361,0.294358677,1.860046907,2.117521814,9.78582453,0.01769212
Riverside (SC),2016,HHDT,1984,45,DSL,77.17697265,18.67273271,1.410443298,1.474217285,1802.117415,0.078772424,0.283267762,1.695948679,1.930708473,8.438681759,0.017025512
Riverside (SC),2016,HHDT,1984,50,DSL,128.2010569,18.39317778,1.339497839,1.400063987,1754.826453,0.073888558,0.275834281,1.590800391,1.811005151,7.389521373,0.01657873
Riverside (SC),2016,HHDT,1984,55,DSL,173.7105989,18.46614417,1.297873756,1.356557848,1734.664428,0.071742764,0.272665091,1.544602044,1.75841185,6.638343372,0.016388249
